Id,MSSubClass,MSZoning,LotArea,LotShape,OverallQual,OverallCond,YearBuilt,YearRemodAdd,Exterior1st,MasVnrArea,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,1stFlrSF,2ndFlrSF,LowQualFinSF,BsmtFullBath,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MoSold,SaleCondition,SalePrice
123,20,2,9.155250405658222,3,6,7,50,50,4,135.0,4,4,4,1,570,6,0,510,1080,2,6.984716320118267,0,0,0,3,5,0,3,0,50.0,3,1,288,0,0,0,0,130,0,6,2,11.820410164718187
124,120,2,8.973604867142505,3,6,5,15,15,5,0.0,2,4,4,2,300,6,0,899,1199,0,7.089243155027513,0,0,0,2,5,0,3,0,15.0,2,2,530,0,63,0,0,0,0,3,2,11.94405831982697
125,20,2,9.743494841225237,0,6,5,30,11,3,0.0,2,0,4,6,0,6,0,1362,1362,4,7.368970402194793,0,0,0,3,7,1,5,0,30.0,3,2,435,192,0,0,0,0,0,1,2,12.106252310247962
126,190,3,8.821732380934444,3,6,8,71,24,9,0.0,4,4,0,2,490,6,0,30,520,2,6.253828811575472,0,234,1,3,5,0,3,4,2006.0,1,0,0,53,0,0,0,0,0,6,2,11.344506813345266
127,120,2,8.502688505213357,0,6,5,31,31,5,0.0,2,4,4,0,120,6,0,958,1078,4,6.86484777797086,0,0,0,3,5,1,5,0,30.0,2,2,440,0,205,0,0,0,0,2,2,11.759785542901756
128,45,3,8.38662882139512,0,5,7,77,57,10,0.0,4,4,4,3,116,6,0,556,672,0,6.733401891837358,0,0,0,3,5,1,5,4,2007.0,1,0,0,0,0,0,0,0,0,6,2,11.37366339763672
129,60,2,8.934586870389676,3,6,5,40,40,8,266.0,4,4,4,1,512,6,0,148,660,4,6.492239835020472,688,0,0,3,6,1,1,0,40.0,2,2,453,188,108,0,0,0,0,7,2,11.951180395901384
130,20,2,9.101975347298056,3,5,7,48,15,5,85.0,4,4,4,5,567,1,28,413,1008,4,6.959398512133975,0,0,0,0,6,0,3,5,8.0,2,2,750,0,80,0,180,0,0,7,0,11.918390573078392
131,60,2,9.560997243589352,3,7,6,40,40,4,309.0,4,4,4,5,445,6,0,479,924,0,7.103322062526113,941,0,0,2,8,2,2,0,40.0,0,2,487,105,66,0,0,0,0,5,2,12.328290278254425
132,60,2,9.411156511406302,0,6,5,9,9,8,40.0,2,4,4,2,695,6,0,297,992,0,6.92951677076365,1032,0,1,2,7,1,5,2,9.0,2,2,390,24,48,0,0,0,0,7,2,12.404923504275338
133,20,2,8.907612341319131,3,5,6,48,5,4,0.0,4,4,4,5,405,6,0,658,1063,2,7.190676034332207,0,0,1,2,7,0,3,3,33.0,3,2,624,0,0,0,0,0,0,7,2,11.92337811458943
134,20,2,8.832441791585824,0,8,5,8,7,8,136.0,0,4,4,2,1005,6,0,262,1267,0,7.16703787691222,0,0,1,2,6,0,3,0,8.0,0,2,471,192,25,0,0,0,0,6,2,12.3013828253345
135,20,2,9.24329147211587,0,5,6,38,13,5,0.0,4,4,4,5,570,6,0,891,1461,2,7.450660796211539,0,0,0,3,7,1,5,0,38.0,2,2,440,0,96,180,0,0,0,7,2,12.100712129872349
136,20,2,9.249561085129463,3,7,6,38,38,5,288.0,4,4,4,6,0,6,0,1304,1304,2,7.427738840532895,0,0,0,3,7,1,2,0,38.0,3,2,530,98,0,0,0,0,0,5,2,12.066810578196664
137,20,2,9.245224773829683,0,5,5,40,40,4,196.0,4,4,4,1,695,6,0,519,1214,4,7.101675971619444,0,0,0,3,5,1,1,0,40.0,2,1,318,0,111,0,0,0,0,7,2,11.870599909242046
138,90,2,9.311994025702685,3,7,5,18,17,8,70.0,4,4,4,6,0,6,0,1907,1907,2,7.580189417944541,0,0,0,3,9,0,3,5,17.0,3,3,766,0,0,0,0,0,0,7,1,12.049418835484795
139,60,2,9.112286431500797,0,8,5,9,8,8,320.0,2,4,3,2,668,6,0,336,1004,0,6.911747300251673,848,0,0,2,7,2,5,0,9.0,0,3,660,224,106,0,0,0,0,12,2,12.345834587905333
140,60,2,9.643809676493944,0,6,5,12,12,8,0.0,2,4,4,2,821,6,0,107,928,0,6.833031732786202,836,0,1,2,7,0,3,0,12.0,2,2,470,276,99,0,0,0,0,8,2,12.352335152508426
141,20,2,9.259130536145614,3,4,5,39,39,3,0.0,4,4,4,0,432,6,0,432,864,4,6.761572768804054,0,0,0,3,5,1,4,4,2010.0,1,0,0,0,0,0,0,0,0,4,2,11.652687407345386
142,20,2,9.362632182318439,3,7,5,1,1,8,0.0,2,4,0,2,1300,6,0,434,1734,0,7.458186157340487,0,0,1,2,7,0,3,0,1.0,0,2,660,160,24,0,0,0,0,1,2,12.468436909997664
143,50,2,9.05017161982336,3,5,4,58,58,1,0.0,4,4,4,5,507,6,0,403,910,1,6.8134445995108965,475,0,0,3,6,0,3,3,10.0,3,2,720,0,0,0,0,0,0,6,2,12.019743067338679
144,20,2,9.24329147211587,0,7,5,10,10,8,183.0,2,4,1,2,679,6,0,811,1490,0,7.313886831633463,0,0,1,2,6,0,3,0,10.0,2,2,577,144,29,0,0,0,0,6,2,12.225875272826354
145,90,3,9.116029692504943,3,5,5,43,43,3,336.0,4,4,4,5,1332,6,0,396,1728,4,7.454719949364001,0,0,1,3,10,0,3,3,43.0,3,2,504,0,0,0,0,0,0,11,0,11.736069016284436
146,160,3,7.832807516524864,3,6,5,2,0,8,50.0,2,4,4,6,0,6,0,970,970,0,6.877296071497429,739,0,0,2,7,0,3,3,2.0,3,2,380,0,40,0,0,0,0,4,2,11.77528972943772
147,30,3,8.719317375506371,3,5,7,78,16,9,0.0,4,4,4,1,209,6,0,506,715,4,6.774223886357614,0,0,1,3,5,0,3,3,78.0,3,1,180,48,0,0,0,0,0,11,2,11.561715629139659
148,60,2,9.15957325492253,0,7,5,9,9,8,180.0,2,4,4,6,0,6,0,884,884,0,6.784457062637642,1151,0,0,2,8,1,2,2,9.0,0,2,434,144,48,0,0,0,0,5,2,12.31268238058843
149,20,2,8.922658299524402,3,7,5,4,3,8,120.0,2,4,4,2,680,6,0,400,1080,0,6.984716320118267,0,0,1,2,6,0,3,4,2008.0,1,0,0,0,0,0,0,0,0,4,2,11.856515169360303
150,50,3,8.738735461363474,3,5,4,70,56,4,0.0,2,4,4,6,0,6,0,896,896,2,6.7979404129749295,448,0,0,3,7,0,3,3,70.0,3,1,240,200,114,0,0,0,0,4,2,11.652687407345386
151,20,2,9.245321340871428,3,5,6,32,32,3,0.0,4,4,0,1,716,6,0,253,969,4,6.876264611890766,0,0,0,3,5,0,3,0,32.0,3,2,440,0,0,0,0,0,0,1,2,11.711776323715393
152,20,2,9.538996427397391,3,8,5,1,0,8,436.0,0,4,1,2,1400,6,0,310,1710,0,7.444248649496705,0,0,1,2,6,1,2,0,1.0,2,3,866,0,102,0,0,0,0,1,3,12.82772919493991
153,60,2,9.602585141913492,0,6,5,35,35,3,252.0,4,4,4,5,416,6,0,409,825,2,7.00033446027523,896,0,0,3,8,1,2,0,35.0,2,2,495,0,66,0,0,0,0,6,2,12.154779351142626
154,20,2,9.51044496442652,3,6,7,48,33,1,0.0,2,4,1,1,429,0,1080,93,1602,2,7.132497551660045,0,0,1,3,4,1,2,0,48.0,2,2,564,409,0,0,0,0,0,3,2,12.367340793126294
155,30,3,9.336091577281744,3,6,5,83,56,9,0.0,4,4,4,6,0,6,0,1200,1200,4,7.090076835776093,0,0,0,3,7,0,3,3,83.0,3,1,312,0,0,228,0,0,0,3,1,11.736069016284436
156,50,2,9.169518377455928,3,6,5,84,58,9,0.0,4,4,4,6,0,6,0,572,572,1,6.349138991379798,524,0,0,3,5,0,3,4,2008.0,1,0,0,0,8,128,0,0,0,4,2,11.277203131449161
157,20,2,8.881836305004146,3,5,7,56,56,9,0.0,3,2,2,4,0,3,0,0,0,4,6.9469759921354175,0,0,0,3,5,0,3,3,56.0,3,2,625,0,0,0,0,0,0,6,2,11.603679828238691
158,60,2,9.392911897525345,3,8,5,1,0,8,84.0,0,4,4,6,0,6,0,774,774,0,6.651571873589728,1194,0,0,0,8,1,2,2,1.0,0,3,680,0,75,0,0,0,0,5,3,12.504323669331189
159,60,0,9.437635294412868,3,7,5,6,5,8,0.0,2,4,4,2,222,6,0,769,991,0,6.898714534329987,956,0,0,2,8,1,2,0,6.0,2,2,678,0,136,0,0,0,0,5,2,12.448626590364206
160,60,2,9.87189368094495,0,7,5,1,0,8,456.0,2,4,3,2,57,6,0,1335,1392,0,7.238496840894365,1070,0,1,2,9,1,2,0,0.0,2,2,576,239,132,0,168,0,0,3,3,12.676076274775909
161,20,2,9.316500567804573,0,6,6,24,24,5,0.0,2,4,4,1,660,6,0,572,1232,4,7.116394144093465,0,0,0,3,6,0,3,0,24.0,3,2,516,0,0,0,0,0,0,6,2,11.998433280751927
162,60,2,9.52427481557203,0,9,5,5,4,8,664.0,0,4,0,2,1016,6,0,556,1572,0,7.360103972989153,1096,0,1,0,10,2,2,2,5.0,0,3,726,400,0,0,0,0,0,3,2,12.929991484756872
163,20,2,9.40771473139643,3,7,5,5,5,8,226.0,2,4,3,1,1201,6,0,340,1541,0,7.340186835320115,0,0,0,2,7,1,2,0,5.0,2,2,532,0,70,0,0,0,0,5,3,12.3013828253345
164,45,2,8.612503371220562,3,4,6,51,51,4,0.0,4,4,4,6,0,6,0,882,882,0,6.782192056006791,0,0,0,3,4,0,3,4,2007.0,1,0,0,0,0,0,0,0,0,4,2,11.5444241320296
165,40,3,8.594154232552366,3,6,7,81,3,4,0.0,4,4,3,3,370,6,0,779,1149,2,7.0466472778487566,467,0,0,2,5,0,3,3,81.0,3,1,216,0,0,183,0,0,0,10,2,11.931635799828413
166,190,2,9.220884585851854,3,5,7,68,9,9,0.0,4,4,4,0,351,5,181,112,644,2,6.694562058521094,547,0,1,3,6,0,3,4,2008.0,1,0,0,140,0,0,0,0,0,9,2,11.755871643580615
167,20,2,9.278746404640245,0,5,5,54,16,9,0.0,4,4,4,3,379,1,768,470,1617,0,7.532088143541722,0,0,1,3,7,3,2,0,54.0,0,1,303,476,0,0,0,142,0,11,2,12.154779351142626
168,60,2,9.265017933266881,3,8,5,0,0,8,300.0,0,4,4,2,1288,6,0,294,1582,0,7.383989457978508,551,0,1,0,8,1,2,0,0.0,0,3,789,178,120,0,0,0,0,11,3,12.693498620467777
169,60,2,9.01724094201035,0,7,5,3,3,8,0.0,2,4,4,6,0,6,0,840,840,0,6.733401891837358,880,0,0,2,7,1,2,0,3.0,0,2,440,100,48,0,0,0,0,5,2,12.11996994647676
170,20,2,9.721305985943088,0,8,6,25,25,5,653.0,2,4,4,6,0,6,0,1686,1686,4,7.442492722794441,0,0,0,3,6,1,5,0,25.0,2,2,511,574,64,0,0,0,0,1,2,12.337100907936573
171,50,3,9.422058905620926,0,5,6,66,57,4,0.0,4,4,4,5,360,6,0,360,720,4,6.74993119378857,0,528,0,3,7,0,3,3,16.0,3,2,660,237,0,0,0,0,0,5,2,11.76368418331741
172,20,2,10.366277727263563,0,6,5,50,50,1,112.0,4,1,1,1,639,6,0,441,1080,1,7.412160334945206,0,0,1,3,7,2,2,0,50.0,0,2,528,210,62,0,0,0,0,5,2,12.278393307109802
173,160,2,8.576593534697684,0,7,7,19,19,3,0.0,2,1,4,2,495,5,215,354,1064,2,6.96979066990159,703,0,1,2,5,1,5,0,19.0,2,2,504,441,35,0,0,0,0,6,2,12.384218830913648
174,20,2,9.229848838364227,0,6,5,47,47,10,491.0,4,4,4,0,288,5,374,700,1362,4,7.2167094867094566,0,0,1,3,6,1,5,0,47.0,3,2,504,0,20,0,0,0,0,6,2,12.0015054797889
175,20,2,9.426741242423,0,6,5,22,22,8,132.0,2,0,4,0,1398,2,208,0,1606,4,7.409136443920128,0,0,1,3,7,1,5,0,22.0,0,2,616,192,0,0,0,0,0,11,2,12.122691036591124
176,20,2,9.442641861075158,3,6,7,57,6,10,0.0,4,1,0,0,477,6,0,725,1202,4,7.67693714581808,0,0,1,2,7,1,2,0,57.0,3,2,576,0,29,39,0,0,0,6,2,12.400816722322686
177,60,2,9.213236175088207,0,6,5,19,18,5,268.0,2,4,4,2,831,6,0,320,1151,4,7.059617628291383,896,0,0,3,8,1,5,0,19.0,3,2,521,0,228,0,0,192,0,9,2,12.259613412458204
178,50,2,9.521494800613103,3,5,5,48,48,4,0.0,4,4,4,0,57,1,441,554,1052,0,7.132497551660045,668,0,1,2,8,1,2,0,48.0,3,2,451,0,0,0,0,0,0,7,2,12.058152515453553
179,20,2,9.765546451422905,0,9,5,1,0,8,748.0,0,4,4,2,1904,6,0,312,2216,0,7.711548979629147,0,0,1,0,9,1,2,0,0.0,0,3,1166,0,60,0,0,0,0,7,3,13.126030644751802
180,30,3,9.05017161982336,3,5,6,84,1,9,0.0,4,4,4,6,0,6,0,968,968,4,6.875232087276577,0,0,0,3,5,0,3,3,72.0,3,2,480,0,0,184,0,0,0,7,2,11.512925464970227
181,160,0,7.6577552711348655,3,6,5,7,7,4,456.0,2,4,4,2,436,6,0,320,756,0,6.6450909695056435,756,0,0,2,5,1,5,3,7.0,3,2,440,0,0,0,0,0,0,6,2,12.083905011555967
182,70,2,8.934323331054905,3,7,6,86,56,7,0.0,1,4,4,3,352,6,0,441,793,2,6.803505257608338,901,0,0,3,9,1,2,3,86.0,3,1,216,0,0,40,0,0,0,7,2,12.206572520571823
183,20,2,9.111624399037023,3,5,6,50,1,9,98.0,3,2,2,4,0,3,0,0,0,0,7.200424892944957,0,0,0,3,7,1,2,0,50.0,2,1,252,116,0,0,180,0,0,6,2,11.695247021764185
184,50,3,9.343646739284408,3,7,5,5,5,8,0.0,2,4,4,6,0,6,0,1362,1362,0,7.2167094867094566,720,0,0,2,6,0,3,3,5.0,3,2,484,280,238,0,0,0,0,6,2,12.206072645530176
185,50,2,8.914357274485015,0,5,8,98,15,0,0.0,1,4,4,6,0,6,0,504,504,2,6.841615476477593,316,0,0,3,5,0,3,0,20.0,3,2,576,104,0,0,0,0,0,6,2,11.751942365440726
186,75,3,10.041073215488689,1,10,9,114,13,9,0.0,4,4,3,6,0,6,0,1107,1107,0,7.325148957955575,1518,572,0,0,12,2,5,3,13.0,3,3,840,0,260,0,0,410,0,6,2,13.071070083016776
187,80,2,9.205026277152411,0,7,5,19,18,3,0.0,2,4,0,2,611,6,0,577,1188,0,7.104144092987528,0,0,1,2,6,0,3,0,19.0,3,2,497,168,27,0,0,0,0,6,2,12.061046873479915
188,50,2,9.250522161609013,3,5,7,93,22,3,0.0,1,4,4,6,0,6,0,660,660,0,6.694562058521094,704,144,0,3,8,0,3,3,93.0,3,1,180,0,0,0,140,0,0,8,2,11.813030057420569
189,90,2,8.85623355614316,3,5,5,30,30,5,275.0,2,4,0,2,1086,6,0,0,1086,4,7.109879463072272,0,0,2,3,6,2,5,3,30.0,3,2,528,120,0,0,0,0,0,6,4,11.940393392554734
190,120,2,8.5016733797582,3,8,5,7,6,2,0.0,0,4,0,2,1153,6,0,440,1593,0,7.373374309910048,0,0,1,0,5,1,2,0,7.0,0,2,682,0,120,0,0,224,0,8,2,12.563747089801991
191,70,2,9.265775078864284,3,8,8,75,13,1,0.0,2,1,4,5,297,6,0,556,853,4,7.345364840416867,1178,0,0,2,10,2,5,3,75.0,3,2,440,0,74,0,0,0,0,12,2,12.66032791780777
192,60,2,8.918917979908679,0,7,9,35,3,3,138.0,4,4,4,0,626,6,0,99,725,2,6.586171654854675,754,0,1,2,7,0,3,0,35.0,0,2,484,0,32,0,0,0,0,6,2,12.122691036591124
193,20,2,9.10686696349991,0,7,5,10,10,8,0.0,2,4,0,2,560,6,0,871,1431,0,7.266128779556451,0,0,1,2,6,0,3,0,10.0,0,2,666,0,35,0,0,0,0,9,2,12.165250651009917
194,160,3,7.832807516524864,3,7,5,2,2,8,50.0,2,4,4,6,0,6,0,970,970,0,6.877296071497429,739,0,0,2,7,0,3,3,2.0,3,2,380,0,40,0,0,0,0,5,2,11.77528972943772
195,20,2,8.87905466204227,0,5,7,36,36,3,0.0,4,4,0,0,390,6,0,474,864,4,6.761572768804054,0,0,0,3,5,0,3,3,19.0,3,1,352,0,0,0,0,0,0,5,2,11.751942365440726
196,160,2,7.731930721948487,3,6,6,33,33,5,0.0,2,4,4,0,566,6,0,289,855,4,6.751101468936759,601,0,0,3,7,1,5,0,33.0,3,2,440,87,0,0,0,0,0,7,2,11.908340237224893
197,20,2,9.150165648940114,3,7,5,0,0,2,205.0,0,4,4,2,1126,6,0,600,1726,0,7.453561871643371,0,0,1,0,8,1,2,0,0.0,0,3,786,171,138,0,0,266,0,9,3,12.650348126203179
198,75,2,10.143252204866574,3,8,4,88,16,7,0.0,4,4,4,2,1036,2,184,140,1360,2,7.215239978730098,1360,392,1,2,8,1,0,3,88.0,3,2,795,0,16,552,0,0,512,3,0,12.367340793126294
199,75,3,8.616133139271142,3,6,6,97,59,9,0.0,4,4,4,6,0,6,0,755,755,0,6.834108738813838,929,371,0,3,8,0,3,4,2009.0,1,0,0,0,198,30,0,0,0,7,0,11.55214617812351
200,20,2,9.16858043772795,3,8,5,5,4,8,262.0,0,4,0,2,1088,6,0,625,1713,0,7.44600149832412,0,0,1,0,7,1,2,0,5.0,0,3,856,0,26,0,0,170,0,1,2,12.524162674153335
201,20,3,9.05321861620397,3,4,5,7,6,8,0.0,2,4,4,6,0,6,0,1121,1121,0,7.021976423072161,0,0,0,3,5,0,3,0,7.0,2,2,440,132,64,0,0,0,0,3,2,11.849397701591439
202,20,2,9.22276289197474,3,6,6,31,31,5,0.0,4,4,4,0,641,2,279,276,1196,4,7.153833801578842,0,0,0,3,6,2,1,3,28.0,3,2,473,238,83,0,0,0,0,2,2,12.052338545588134
203,50,2,8.853665428037448,3,6,6,82,56,4,0.0,1,4,4,3,617,6,0,0,617,2,6.762729506931878,445,0,0,3,6,0,3,0,82.0,3,1,398,0,0,126,0,0,0,5,2,11.626254150277234
204,120,3,8.397959103492541,3,6,5,4,4,8,205.0,2,4,0,2,662,6,0,186,848,0,6.742880635791902,0,0,1,2,3,1,2,0,4.0,2,2,420,149,0,0,0,0,0,1,2,11.911701584927595
205,50,3,8.160518247477505,3,5,7,62,59,0,0.0,4,4,4,3,312,6,0,408,720,4,6.579251212010101,564,0,0,3,5,0,3,3,61.0,3,1,240,0,35,0,0,0,0,4,2,11.608235644774554
206,20,2,9.380167531188448,3,7,5,19,19,3,0.0,2,4,4,6,0,6,0,1424,1424,0,7.273786317844895,0,0,0,3,5,0,3,0,19.0,2,2,500,0,34,0,508,0,0,5,2,12.103486056755074
207,20,2,9.523178364309082,0,5,5,45,45,3,0.0,4,4,4,6,0,6,0,1140,1140,4,7.436027816351848,0,0,0,3,8,1,5,0,45.0,2,1,349,0,30,0,0,0,0,3,2,11.876873892875462
208,20,2,9.432923766431827,0,4,5,48,48,9,0.0,4,4,4,0,419,5,306,375,1100,4,7.0030654587864625,0,0,1,3,6,1,4,0,48.0,2,1,312,355,0,0,0,0,0,4,2,11.856515169360303
209,60,2,9.572480355345975,0,7,5,19,18,5,128.0,2,4,1,2,1065,6,0,92,1157,0,7.073269717459709,882,0,1,3,7,1,2,0,19.0,0,2,454,60,55,0,0,154,0,4,2,12.531772785169474
210,20,2,9.017968479328726,3,6,7,44,44,3,260.0,2,4,4,5,787,6,0,305,1092,0,6.9957661563048505,0,0,1,3,6,0,3,0,44.0,2,2,504,0,0,0,0,0,0,7,2,11.884489021402711
211,30,2,8.631235907456897,3,5,6,83,58,7,0.0,4,4,4,5,468,6,0,396,864,4,6.761572768804054,0,0,1,3,5,0,3,4,2008.0,1,0,0,0,0,96,0,0,0,4,2,11.492722757652713
212,20,2,9.251482315307356,3,6,5,1,1,8,0.0,2,4,3,2,36,6,0,1176,1212,0,7.10002716662926,0,0,0,2,6,0,3,0,1.0,2,2,460,100,22,0,0,0,0,3,2,12.133501952695338
213,60,0,9.0641578617981,3,7,5,0,0,8,0.0,2,4,4,2,822,6,0,78,900,0,6.83733281468559,920,0,1,2,7,1,5,0,0.0,2,2,644,168,108,0,0,0,0,7,3,12.439871229831715
214,20,2,9.515469358031684,1,5,5,11,11,8,0.0,2,4,4,0,716,6,0,274,990,0,6.8977049431286375,0,0,0,3,5,0,3,0,10.0,3,2,576,224,0,0,0,0,0,7,2,11.957611286231675
215,60,2,9.296518068217235,0,6,7,33,33,3,153.0,2,4,4,2,378,6,0,311,689,0,6.53524127101366,703,0,0,3,6,0,3,0,33.0,0,1,299,0,36,0,0,0,0,3,2,11.993807212363148
216,20,2,9.211439767419485,0,5,6,49,10,3,64.0,4,4,4,1,360,6,0,710,1070,4,7.119635638017637,0,0,0,2,6,1,1,0,49.0,3,1,447,0,0,0,0,0,0,5,2,11.808947661697008
217,20,2,9.04192172035122,3,7,5,4,4,8,266.0,2,4,3,2,946,6,0,490,1436,0,7.2696167496081685,0,0,1,2,8,0,3,0,4.0,3,2,484,139,98,0,0,0,0,4,2,12.254862809699604
218,70,3,9.200895913148184,3,4,4,81,56,4,0.0,4,4,4,6,0,6,0,686,686,1,6.697034247666483,518,0,0,3,8,0,3,3,66.0,3,1,210,0,172,60,0,0,0,9,1,11.580584113444045
219,50,2,9.658864969544794,0,7,9,69,2,8,312.0,4,4,4,1,341,6,0,457,798,0,7.036148493750536,817,0,0,2,8,2,5,0,69.0,3,2,431,0,119,150,0,0,0,5,2,12.649154617209645
220,120,2,8.009695357742922,3,7,5,1,0,8,16.0,2,4,0,2,16,6,0,1232,1248,0,7.1292975489293715,0,0,0,2,5,0,3,0,1.0,0,2,438,108,0,0,0,0,0,3,3,12.0271851854705
221,20,2,9.103868127465669,0,7,5,0,0,8,0.0,2,4,3,6,0,6,0,1498,1498,0,7.3118861640771655,0,0,0,2,5,0,3,0,0.0,2,2,675,351,33,0,0,0,0,4,3,12.230277334226992
222,60,2,8.995660899074101,0,6,5,7,7,8,0.0,2,4,4,6,0,6,0,1010,1010,0,6.917705609835306,1257,0,0,2,8,1,5,2,7.0,2,2,390,120,46,0,0,0,0,12,2,12.206072645530176
223,60,2,9.347926034928744,3,6,6,31,31,8,0.0,2,4,4,0,550,6,0,163,713,4,6.698268054115412,741,0,1,3,6,1,5,0,31.0,2,2,434,209,208,0,0,0,0,2,2,12.100156419938624
224,20,2,9.259130536145614,3,4,6,38,38,3,0.0,4,4,4,0,524,2,180,160,864,2,6.761572768804054,0,0,0,3,4,0,3,3,20.0,3,2,576,216,0,0,0,0,0,3,0,11.482466257485518
225,20,2,9.508368736482108,3,10,5,6,6,8,922.0,0,4,1,2,56,6,0,2336,2392,0,7.779885115070523,0,0,0,0,8,1,0,0,6.0,0,3,968,248,105,0,0,0,0,6,2,12.864240107194092
226,160,3,7.426549072397305,3,5,5,38,38,3,142.0,4,4,4,6,0,6,0,630,630,4,6.4457198193855785,672,0,0,3,6,0,3,3,18.0,3,1,280,0,0,0,0,0,0,5,0,11.626254150277234
227,60,2,9.20532783015264,0,7,5,12,12,8,290.0,2,4,4,2,565,6,0,638,1203,0,7.101675971619444,1306,0,0,2,9,1,5,0,12.0,2,3,721,224,114,0,0,0,0,6,0,12.577636201962655
228,160,3,7.533158807455562,3,6,6,38,38,3,127.0,4,4,4,5,321,6,0,162,483,4,6.180016653652572,504,0,0,3,5,0,3,3,21.0,3,1,280,0,0,0,0,0,0,9,2,11.571194373094206
229,20,2,9.050288983827956,3,5,5,43,43,3,0.0,4,4,4,0,842,6,0,70,912,4,6.815639990074331,0,0,0,3,5,1,1,3,36.0,3,1,336,0,0,0,0,0,0,5,2,11.736069016284436
230,120,2,8.065265208897733,3,7,5,4,3,8,16.0,2,4,0,2,16,6,0,1357,1373,0,7.3492308246133335,0,0,0,2,7,1,5,0,4.0,0,2,430,143,20,0,0,0,0,5,2,12.167851432709975
231,20,2,9.077951183930438,3,6,6,51,51,4,220.0,4,4,4,6,0,6,0,1194,1194,4,7.085064293952548,0,0,1,3,6,0,3,0,51.0,2,1,312,0,0,120,0,0,0,4,2,11.904967552746253
232,60,2,9.624963417869113,0,8,5,14,13,8,506.0,2,4,4,2,689,6,0,773,1462,0,7.306531398939504,1304,0,1,0,9,1,5,0,14.0,0,3,810,0,146,202,0,0,0,7,2,12.906691840928818
233,160,3,7.426549072397305,3,6,5,34,34,3,297.0,4,4,4,6,0,6,0,483,483,4,6.180016653652572,504,0,0,3,5,1,4,0,34.0,3,1,288,0,0,0,0,0,0,6,2,11.456355113481836
234,20,2,9.273315171137572,3,5,6,34,34,3,0.0,4,1,0,3,182,0,712,0,894,4,6.795705775173514,0,0,1,3,5,0,3,0,34.0,3,1,308,365,0,0,0,0,0,2,2,11.761346823468704
235,60,2,8.968396191198256,3,6,5,8,8,8,0.0,2,4,4,2,625,6,0,235,860,0,6.756932389247552,1100,0,1,2,8,2,5,2,8.0,0,2,440,288,48,0,0,0,0,5,2,12.28534582642468
236,160,3,7.426549072397305,3,6,3,37,37,3,604.0,4,4,4,0,358,6,0,125,483,4,6.180016653652572,504,0,0,3,5,0,3,3,37.0,3,1,264,0,0,0,0,0,0,8,2,11.401993904262946
237,20,2,9.079434102128383,3,7,5,6,6,8,98.0,2,4,0,2,24,6,0,1390,1414,0,7.2541778464565185,0,0,0,2,6,0,3,0,6.0,2,2,494,132,105,0,0,0,0,5,2,12.130810161029627
238,60,2,9.154087430425383,0,7,7,17,7,3,0.0,2,4,4,1,402,6,0,594,996,0,6.921658184151129,730,0,0,2,7,0,3,0,17.0,2,2,457,370,70,0,238,0,0,2,2,12.178187442040636
239,20,2,9.395158808968725,3,8,5,0,0,8,254.0,0,4,4,6,0,6,0,1694,1694,0,7.434847875211999,0,0,0,2,7,0,3,0,0.0,0,3,818,168,228,0,0,0,0,12,3,12.669806661762314
240,50,2,9.075779878580487,3,6,4,65,60,8,0.0,4,0,4,3,94,6,0,641,735,4,6.682108597449808,689,0,0,3,7,1,2,3,61.0,3,1,220,0,140,0,0,0,0,4,2,11.635143097694476
241,20,0,9.104979856318355,3,8,5,2,2,8,36.0,2,4,0,2,1078,6,0,488,1566,0,7.356279876550747,0,0,1,2,7,0,3,0,2.0,2,2,750,144,168,0,0,0,0,4,2,12.478006361013815
242,30,3,8.263590432617319,3,5,9,62,10,8,0.0,4,4,4,0,329,6,0,357,686,2,6.763884908562435,0,0,0,2,4,0,3,4,2007.0,1,0,0,58,42,0,0,0,0,8,2,11.612770799939945
243,50,3,8.517193191416238,3,5,4,106,56,9,0.0,4,4,4,6,0,6,0,540,540,2,6.7900972355139055,551,0,0,3,6,0,3,0,66.0,3,1,352,0,0,77,0,0,0,4,2,11.277203131449161
244,160,2,9.283776690049363,3,6,6,29,29,5,0.0,2,4,4,6,0,6,0,626,626,4,6.439350371100098,591,0,0,3,6,1,5,0,29.0,2,1,288,0,28,0,0,0,0,4,2,11.695247021764185
245,60,2,9.091556835986218,0,7,5,16,8,8,0.0,2,4,4,2,695,6,0,253,948,0,7.108244139731541,888,0,1,2,8,2,1,0,16.0,2,2,463,0,130,0,0,0,0,5,2,12.230765258120543
246,20,2,9.249561085129463,3,7,5,18,18,9,102.0,2,4,0,2,929,6,0,916,1845,2,7.534762657037537,0,0,0,3,6,1,5,0,18.0,0,2,604,197,39,0,0,0,0,6,2,12.394624752074765
247,190,3,9.12063445889169,3,6,8,96,56,0,0.0,1,4,4,6,0,6,0,1020,1020,2,6.811244378601294,1020,0,0,1,9,0,3,3,96.0,3,1,440,0,60,112,0,0,0,4,2,11.827736204810266
